"","SBt.Median","SBt.LCI95%","SBt.UCI95%","Ft.Median","Ft.LCI95%","Ft.UCI95%","SBt_SBmsy.Median","SBt_SBmsy.LCI95%","SBt_SBmsy.UCI95%","Ft_Fmsy.Median","Ft_Fmsy.LCI95%","Ft_Fmsy.UCI95%","SBt_SB0.Median","SBt_SB0.LCI95%","SBt_SB0.UCI95%"
"1980",59456.2488342863,30974.7633554372,88540.8675408649,0.228033224050921,0.153127030359404,0.437711176512123,2.53095510264623,1.79075585319817,3.37568110520514,0.432554579321746,0.30389196164608,0.616165853995847,0.589171801776623,0.418553143611957,0.718046289514204
"1981",56446.0398172177,29730.5478841931,84249.7576195585,0.198065270115337,0.132700679814232,0.37604420194266,2.3990505502111,1.70272765383163,3.24806560451806,0.386180188014596,0.265042809872898,0.555771166952675,0.558061838091719,0.395228255521034,0.69384065887498
"1982",56483.8975178501,30816.0807487919,82809.7358762192,0.233960488223078,0.159582686585294,0.428834549806253,2.38683657087472,1.7391836490739,3.27156621310749,0.458616095374088,0.312781009494986,0.646611137713263,0.555032867184596,0.406202574118519,0.692731591808033
"1983",54847.3906962612,30327.4697841665,80237.5410616107,0.264862191722207,0.181049916737396,0.479004686914264,2.31589881027615,1.69621283142566,3.20546716373465,0.5278209768722,0.35784443359951,0.737760947384496,0.538595261115376,0.39838219857111,0.678274164531294
"1984",53185.3850936983,29705.423384762,76782.59088396,0.240498401726305,0.166587242954558,0.43059478343905,2.2325097238967,1.64310479187057,3.15299458441143,0.483967440682673,0.318152043259984,0.673558424512939,0.52005105059275,0.389532144049344,0.661838678561003
"1985",53685.8543641609,31408.4893227898,76413.7706270914,0.267910425954059,0.188225239239566,0.457933523513125,2.25286047258605,1.68877217350312,3.22539706694703,0.541055739988406,0.3532523721944,0.738061877864295,0.523604423728183,0.400915910981734,0.677147889515711
"1986",52462.7179817543,31534.2431107855,74415.9429278208,0.352364513733347,0.248414511547875,0.586219897556361,2.1996268575619,1.6681219109157,3.15922260309211,0.718410557640303,0.464759599134279,0.973959770628677,0.509623122748498,0.398669905592335,0.666522507936112
"1987",47425.4564478137,28657.5079124791,67610.6764320558,0.426690677153116,0.299301847533686,0.706132586710617,1.9937315013234,1.51168876115696,2.87825566582891,0.874369193456728,0.565746035531489,1.18775505076163,0.461414574452892,0.363135342214025,0.613944099462788
"1988",41202.7172174549,24347.029841249,60364.6137323008,0.473585273742409,0.32325229874278,0.801453008023466,1.72682967705482,1.30957127711704,2.52813094939732,0.963032006667176,0.616337693651928,1.30044765446616,0.398656925825825,0.313530647209439,0.54124225729904
"1989",35387.7105135719,20297.8757335929,52672.1550536081,0.487457364734629,0.327497520146985,0.849842632143735,1.48196606803421,1.1154992051347,2.19382776411963,0.964405299737253,0.608844516283534,1.30346244216403,0.342748576116287,0.265331279026775,0.472541740242841
"1990",31820.9639505626,18225.8000034084,47890.7008868504,0.492505510969183,0.327245163720912,0.859879962492879,1.32687548042925,1.00764014112038,1.9853256602922,0.99084049384002,0.614924729530984,1.33247894037506,0.307889717123855,0.23706053957528,0.426940313841296
"1991",29628.5984868887,17155.8513048936,43929.8265949213,0.50404004707645,0.339951265773619,0.870490192156976,1.23526998200136,0.936871544614726,1.82482121037836,1.02213347478235,0.639342660294383,1.38422383422214,0.286610855157315,0.220044599720596,0.392698701223997
"1992",28334.1113876458,16841.5712965422,41501.1261649891,0.54330273195181,0.370929698873937,0.91404775019797,1.18692570827256,0.904667121685474,1.7542083130844,1.09269043927777,0.686097226013227,1.46372942697304,0.27554527463003,0.213468878378732,0.37171479117377
"1993",26046.2034434344,15375.6193475158,37847.1049808483,0.642627250703251,0.442253116021477,1.08860657772503,1.0935995518661,0.842252548301804,1.5718236909067,1.28131141129413,0.822154896640888,1.69549224491525,0.254406986229779,0.197088460146762,0.337310010803263
"1994",22199.9490714779,12060.0377657702,33318.1524044121,0.69824485025299,0.465241892094795,1.28531937119504,0.934524024983363,0.700981122474118,1.30877528198819,1.39945184896998,0.926501016471066,1.87528568705769,0.217189884730236,0.160829399121074,0.280378429628924
